,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
21958,Jam,2022-03-12,46,19:00-22:00,2022-03-20 - 2022-03-31
21959,Low,2022-03-09,25,07:00-10:00,2022-03-10 - 2022-03-20
21960,Medium,2022-03-16,27,16:00-19:00,2022-03-20 - 2022-03-31
21961,Low,2022-03-29,23,22:00-00:00,2022-04-01 - 2022-04-10
21962,Medium,2022-03-04,35,16:00-19:00,2022-03-10 - 2022-03-20
21964,Jam,2022-03-05,14,19:00-22:00,2022-03-10 - 2022-03-20
21965,High,2022-03-07,21,13:00-16:00,2022-03-10 - 2022-03-20
21968,Jam,2022-03-27,29,19:00-22:00,2022-04-01 - 2022-04-10
21972,Medium,2022-03-01,16,16:00-19:00,2022-03-01 - 2022-03-10
21973,Low,2022-03-31,26,22:00-00:00,2022-04-01 - 2022-04-10
21974,Jam,2022-03-16,24,19:00-22:00,2022-03-20 - 2022-03-31
21978,Low,2022-03-25,19,22:00-00:00,2022-04-01 - 2022-04-10
21979,Low,2022-03-07,29,07:00-10:00,2022-03-10 - 2022-03-20
21981,Jam,2022-03-23,16,19:00-22:00,2022-04-01 - 2022-04-10
21982,Medium,2022-03-11,27,16:00-19:00,2022-03-20 - 2022-03-31
21983,Low,2022-03-24,10,07:00-10:00,2022-04-01 - 2022-04-10
21984,Medium,2022-03-25,37,16:00-19:00,2022-04-01 - 2022-04-10
21985,Jam,2022-03-03,25,19:00-22:00,2022-03-10 - 2022-03-20
21987,Low,2022-03-06,28,22:00-00:00,2022-03-10 - 2022-03-20
21989,Jam,2022-03-15,33,19:00-22:00,2022-03-20 - 2022-03-31
21990,Low,2022-03-27,29,22:00-00:00,2022-04-01 - 2022-04-10
21992,Low,2022-03-25,35,00:00-04:00,2022-04-01 - 2022-04-10
21993,Jam,2022-03-18,46,19:00-22:00,2022-03-20 - 2022-03-31
21996,Jam,2022-03-31,42,19:00-22:00,2022-04-01 - 2022-04-10
21997,Low,2022-03-30,11,10:00-13:00,2022-04-01 - 2022-04-10
21998,Low,2022-03-23,16,22:00-00:00,2022-04-01 - 2022-04-10
21999,Jam,2022-03-28,36,19:00-22:00,2022-04-01 - 2022-04-10
22000,Low,2022-03-25,30,22:00-00:00,2022-04-01 - 2022-04-10
22001,Medium,2022-03-01,27,16:00-19:00,2022-03-01 - 2022-03-10
22002,Medium,2022-03-19,28,16:00-19:00,2022-03-20 - 2022-03-31
22003,Medium,2022-03-18,16,16:00-19:00,2022-03-20 - 2022-03-31
22004,Low,2022-03-10,21,22:00-00:00,2022-03-10 - 2022-03-20
22005,Jam,2022-03-06,46,19:00-22:00,2022-03-10 - 2022-03-20
22008,Jam,2022-03-26,34,19:00-22:00,2022-04-01 - 2022-04-10
22012,Low,2022-03-31,26,22:00-00:00,2022-04-01 - 2022-04-10
22013,Jam,2022-03-17,25,19:00-22:00,2022-03-20 - 2022-03-31
22014,Low,2022-03-08,27,22:00-00:00,2022-03-10 - 2022-03-20
22015,Medium,2022-03-28,23,16:00-19:00,2022-04-01 - 2022-04-10
22018,Jam,2022-03-24,28,19:00-22:00,2022-04-01 - 2022-04-10
22019,Jam,2022-03-21,32,19:00-22:00,2022-04-01 - 2022-04-10
22020,Low,2022-03-13,17,07:00-10:00,2022-03-20 - 2022-03-31
22021,Low,2022-03-25,28,22:00-00:00,2022-04-01 - 2022-04-10
22022,Low,2022-03-19,19,22:00-00:00,2022-03-20 - 2022-03-31
22023,Low,2022-03-05,21,07:00-10:00,2022-03-10 - 2022-03-20
22024,Jam,2022-03-27,51,19:00-22:00,2022-04-01 - 2022-04-10
22025,Jam,2022-03-14,42,19:00-22:00,2022-03-20 - 2022-03-31
22031,Jam,2022-03-15,32,19:00-22:00,2022-03-20 - 2022-03-31
22032,Medium,2022-03-13,25,16:00-19:00,2022-03-20 - 2022-03-31
22033,Medium,2022-03-13,18,16:00-19:00,2022-03-20 - 2022-03-31
22034,Low,2022-03-15,15,22:00-00:00,2022-03-20 - 2022-03-31
22037,Jam,2022-03-23,29,19:00-22:00,2022-04-01 - 2022-04-10
22038,Jam,2022-03-14,41,19:00-22:00,2022-03-20 - 2022-03-31
22039,Low,2022-03-03,19,10:00-13:00,2022-03-10 - 2022-03-20
22042,High,2022-03-11,34,10:00-13:00,2022-03-20 - 2022-03-31
22045,Low,2022-03-28,29,07:00-10:00,2022-04-01 - 2022-04-10
22046,High,2022-03-26,23,10:00-13:00,2022-04-01 - 2022-04-10
22047,Jam,2022-03-12,28,19:00-22:00,2022-03-20 - 2022-03-31
22048,Jam,2022-03-25,41,19:00-22:00,2022-04-01 - 2022-04-10
22049,Low,2022-03-24,18,22:00-00:00,2022-04-01 - 2022-04-10
22050,Medium,2022-03-09,25,16:00-19:00,2022-03-10 - 2022-03-20
22051,Low,2022-03-11,27,07:00-10:00,2022-03-20 - 2022-03-31
22052,Jam,2022-03-17,12,19:00-22:00,2022-03-20 - 2022-03-31
22053,Jam,2022-03-07,25,19:00-22:00,2022-03-10 - 2022-03-20
22055,Medium,2022-03-14,41,16:00-19:00,2022-03-20 - 2022-03-31
22057,Low,2022-03-09,10,07:00-10:00,2022-03-10 - 2022-03-20
22058,Low,2022-03-08,26,22:00-00:00,2022-03-10 - 2022-03-20
22061,Medium,2022-03-12,22,16:00-19:00,2022-03-20 - 2022-03-31
22062,Jam,2022-03-06,53,22:00-00:00,2022-03-10 - 2022-03-20
22063,Low,2022-03-06,23,22:00-00:00,2022-03-10 - 2022-03-20
22064,Low,2022-03-05,17,07:00-10:00,2022-03-10 - 2022-03-20
22065,Low,2022-03-03,22,22:00-00:00,2022-03-10 - 2022-03-20
22066,High,2022-03-01,22,10:00-13:00,2022-03-01 - 2022-03-10
22069,Jam,2022-03-12,40,19:00-22:00,2022-03-20 - 2022-03-31
22070,Low,2022-03-02,26,22:00-00:00,2022-03-10 - 2022-03-20
22071,Medium,2022-03-17,16,16:00-19:00,2022-03-20 - 2022-03-31
22073,Low,2022-03-26,24,07:00-10:00,2022-04-01 - 2022-04-10
22074,Medium,2022-03-01,18,13:00-16:00,2022-03-01 - 2022-03-10
22075,Jam,2022-03-29,35,19:00-22:00,2022-04-01 - 2022-04-10
22076,Low,2022-03-09,26,10:00-13:00,2022-03-10 - 2022-03-20
22078,High,2022-03-30,44,10:00-13:00,2022-04-01 - 2022-04-10
22079,Jam,2022-03-08,27,22:00-00:00,2022-03-10 - 2022-03-20
22082,Jam,2022-03-14,35,19:00-22:00,2022-03-20 - 2022-03-31
22084,Low,2022-03-07,15,22:00-00:00,2022-03-10 - 2022-03-20
22085,Low,2022-03-26,17,07:00-10:00,2022-04-01 - 2022-04-10
22087,Low,2022-03-09,13,07:00-10:00,2022-03-10 - 2022-03-20
22090,Medium,2022-03-10,28,16:00-19:00,2022-03-10 - 2022-03-20
22091,Medium,2022-03-12,13,16:00-19:00,2022-03-20 - 2022-03-31
22092,Jam,2022-03-02,29,19:00-22:00,2022-03-10 - 2022-03-20
22093,Medium,2022-03-28,13,16:00-19:00,2022-04-01 - 2022-04-10
22094,Jam,2022-03-29,41,19:00-22:00,2022-04-01 - 2022-04-10
22097,Medium,2022-03-23,42,16:00-19:00,2022-04-01 - 2022-04-10
22098,Low,2022-03-19,14,10:00-13:00,2022-03-20 - 2022-03-31
22099,Jam,2022-03-20,36,19:00-22:00,2022-03-20 - 2022-03-31
22100,Jam,2022-03-12,28,19:00-22:00,2022-03-20 - 2022-03-31
22101,Low,2022-03-28,20,07:00-10:00,2022-04-01 - 2022-04-10
22102,Low,2022-03-11,17,07:00-10:00,2022-03-20 - 2022-03-31
22103,Low,2022-03-11,10,07:00-10:00,2022-03-20 - 2022-03-31
22104,High,2022-03-19,26,10:00-13:00,2022-03-20 - 2022-03-31
22106,Jam,2022-03-25,34,19:00-22:00,2022-04-01 - 2022-04-10
22107,Medium,2022-03-30,33,13:00-16:00,2022-04-01 - 2022-04-10
22110,Low,2022-03-31,36,22:00-00:00,2022-04-01 - 2022-04-10
22111,Medium,2022-03-26,14,16:00-19:00,2022-04-01 - 2022-04-10
22113,Low,2022-03-05,16,07:00-10:00,2022-03-10 - 2022-03-20
22114,Jam,2022-03-27,18,19:00-22:00,2022-04-01 - 2022-04-10
22115,Jam,2022-03-23,27,19:00-22:00,2022-04-01 - 2022-04-10
22116,Low,2022-03-28,27,07:00-10:00,2022-04-01 - 2022-04-10
22117,Low,2022-03-17,24,07:00-10:00,2022-03-20 - 2022-03-31
22118,Low,2022-03-07,20,22:00-00:00,2022-03-10 - 2022-03-20
22120,High,2022-03-28,37,13:00-16:00,2022-04-01 - 2022-04-10
22123,Medium,2022-03-04,41,19:00-22:00,2022-03-10 - 2022-03-20
22126,Medium,2022-03-18,23,16:00-19:00,2022-03-20 - 2022-03-31
22127,Low,2022-03-06,43,22:00-00:00,2022-03-10 - 2022-03-20
22128,Jam,2022-03-02,46,19:00-22:00,2022-03-10 - 2022-03-20
22130,Low,2022-03-09,21,22:00-00:00,2022-03-10 - 2022-03-20
22132,Medium,2022-03-16,24,16:00-19:00,2022-03-20 - 2022-03-31
22133,Medium,2022-03-19,25,16:00-19:00,2022-03-20 - 2022-03-31
22134,Low,2022-03-27,10,22:00-00:00,2022-04-01 - 2022-04-10
22135,Medium,2022-03-24,27,16:00-19:00,2022-04-01 - 2022-04-10
22136,Jam,2022-03-08,33,19:00-22:00,2022-03-10 - 2022-03-20
22139,Jam,2022-03-02,43,19:00-22:00,2022-03-10 - 2022-03-20
22140,Low,2022-03-12,27,22:00-00:00,2022-03-20 - 2022-03-31
22141,Medium,2022-03-15,24,16:00-19:00,2022-03-20 - 2022-03-31
22142,Medium,2022-03-23,30,16:00-19:00,2022-04-01 - 2022-04-10
22143,Low,2022-03-10,12,22:00-00:00,2022-03-10 - 2022-03-20
22144,Medium,2022-03-12,33,16:00-19:00,2022-03-20 - 2022-03-31
22145,Jam,2022-03-12,31,19:00-22:00,2022-03-20 - 2022-03-31
22146,Low,2022-03-28,16,22:00-00:00,2022-04-01 - 2022-04-10
22147,Jam,2022-03-06,50,19:00-22:00,2022-03-10 - 2022-03-20
22149,High,2022-03-15,22,10:00-13:00,2022-03-20 - 2022-03-31
22150,Low,2022-03-01,18,07:00-10:00,2022-03-01 - 2022-03-10
22152,Jam,2022-03-15,13,19:00-22:00,2022-03-20 - 2022-03-31
22154,Jam,2022-03-04,23,19:00-22:00,2022-03-10 - 2022-03-20
22155,Jam,2022-03-14,25,19:00-22:00,2022-03-20 - 2022-03-31
22156,Low,2022-03-14,22,22:00-00:00,2022-03-20 - 2022-03-31
22157,Low,2022-03-29,22,22:00-00:00,2022-04-01 - 2022-04-10
22158,Low,2022-03-29,24,22:00-00:00,2022-04-01 - 2022-04-10
22161,Jam,2022-03-26,20,19:00-22:00,2022-04-01 - 2022-04-10
22162,Medium,2022-03-30,11,19:00-22:00,2022-04-01 - 2022-04-10
22165,High,2022-03-28,42,13:00-16:00,2022-04-01 - 2022-04-10
22166,Jam,2022-03-20,50,19:00-22:00,2022-03-20 - 2022-03-31
22167,Low,2022-03-23,37,22:00-00:00,2022-04-01 - 2022-04-10
22168,Jam,2022-03-29,40,19:00-22:00,2022-04-01 - 2022-04-10
22169,Low,2022-03-26,26,22:00-00:00,2022-04-01 - 2022-04-10
22170,Medium,2022-03-19,33,16:00-19:00,2022-03-20 - 2022-03-31
22171,Low,2022-03-29,12,22:00-00:00,2022-04-01 - 2022-04-10
22172,Low,2022-03-01,26,07:00-10:00,2022-03-01 - 2022-03-10
22173,Low,2022-03-24,29,22:00-00:00,2022-04-01 - 2022-04-10
22174,Low,2022-03-17,12,07:00-10:00,2022-03-20 - 2022-03-31
22175,Low,2022-03-01,21,07:00-10:00,2022-03-01 - 2022-03-10
22177,Jam,2022-03-12,28,19:00-22:00,2022-03-20 - 2022-03-31
22178,Medium,2022-03-09,31,16:00-19:00,2022-03-10 - 2022-03-20
22179,Medium,2022-03-05,27,16:00-19:00,2022-03-10 - 2022-03-20
22184,High,2022-03-30,18,13:00-16:00,2022-04-01 - 2022-04-10
22185,Jam,2022-03-20,33,19:00-22:00,2022-03-20 - 2022-03-31
22187,Low,2022-03-01,22,07:00-10:00,2022-03-01 - 2022-03-10
22188,Medium,2022-03-28,27,16:00-19:00,2022-04-01 - 2022-04-10
22190,Medium,2022-03-21,12,16:00-19:00,2022-04-01 - 2022-04-10
22191,High,2022-03-01,25,10:00-13:00,2022-03-01 - 2022-03-10
22193,Medium,2022-03-31,38,16:00-19:00,2022-04-01 - 2022-04-10
22194,Low,2022-03-28,23,07:00-10:00,2022-04-01 - 2022-04-10
22195,Jam,2022-03-10,28,19:00-22:00,2022-03-10 - 2022-03-20
22196,Low,2022-03-21,17,10:00-13:00,2022-04-01 - 2022-04-10
22198,Jam,2022-03-25,27,19:00-22:00,2022-04-01 - 2022-04-10
22199,Jam,2022-03-29,42,19:00-22:00,2022-04-01 - 2022-04-10
22200,High,2022-03-21,15,10:00-13:00,2022-04-01 - 2022-04-10
22202,Jam,2022-03-29,52,19:00-22:00,2022-04-01 - 2022-04-10
22203,Low,2022-03-26,11,10:00-13:00,2022-04-01 - 2022-04-10
22204,Jam,2022-03-12,25,19:00-22:00,2022-03-20 - 2022-03-31
22206,Medium,2022-03-30,17,16:00-19:00,2022-04-01 - 2022-04-10
22207,High,2022-03-26,29,13:00-16:00,2022-04-01 - 2022-04-10
22208,Jam,2022-03-29,21,19:00-22:00,2022-04-01 - 2022-04-10
22209,Medium,2022-03-23,41,16:00-19:00,2022-04-01 - 2022-04-10
22211,Low,2022-03-12,12,22:00-00:00,2022-03-20 - 2022-03-31
22212,Medium,2022-03-30,29,16:00-19:00,2022-04-01 - 2022-04-10
22213,Medium,2022-03-16,27,16:00-19:00,2022-03-20 - 2022-03-31
22214,Low,2022-03-09,15,22:00-00:00,2022-03-10 - 2022-03-20
22215,Medium,2022-03-16,37,16:00-19:00,2022-03-20 - 2022-03-31
22217,Low,2022-03-07,12,10:00-13:00,2022-03-10 - 2022-03-20
22220,Low,2022-03-10,27,22:00-00:00,2022-03-10 - 2022-03-20
22221,Jam,2022-03-15,42,19:00-22:00,2022-03-20 - 2022-03-31
22223,Low,2022-03-07,19,10:00-13:00,2022-03-10 - 2022-03-20
22225,High,2022-03-09,34,13:00-16:00,2022-03-10 - 2022-03-20
22227,Medium,2022-03-01,28,16:00-19:00,2022-03-01 - 2022-03-10
22230,Jam,2022-03-09,17,19:00-22:00,2022-03-10 - 2022-03-20
22231,Medium,2022-03-04,22,16:00-19:00,2022-03-10 - 2022-03-20
22232,Low,2022-03-01,28,10:00-13:00,2022-03-01 - 2022-03-10
22233,High,2022-03-11,15,10:00-13:00,2022-03-20 - 2022-03-31
22234,Low,2022-03-13,21,22:00-00:00,2022-03-20 - 2022-03-31
22235,Low,2022-03-15,17,22:00-00:00,2022-03-20 - 2022-03-31
22236,Jam,2022-03-05,25,19:00-22:00,2022-03-10 - 2022-03-20
22238,Low,2022-03-06,35,22:00-00:00,2022-03-10 - 2022-03-20
22239,Medium,2022-03-05,15,16:00-19:00,2022-03-10 - 2022-03-20
22240,Low,2022-03-25,24,22:00-00:00,2022-04-01 - 2022-04-10
22241,Jam,2022-03-20,22,19:00-22:00,2022-03-20 - 2022-03-31
22242,Medium,2022-03-16,19,16:00-19:00,2022-03-20 - 2022-03-31
22244,Low,2022-03-26,17,07:00-10:00,2022-04-01 - 2022-04-10
22246,Low,2022-03-15,14,07:00-10:00,2022-03-20 - 2022-03-31
22249,Jam,2022-03-16,44,19:00-22:00,2022-03-20 - 2022-03-31
22251,Medium,2022-03-09,33,16:00-19:00,2022-03-10 - 2022-03-20
22255,Low,2022-03-16,19,22:00-00:00,2022-03-20 - 2022-03-31
22256,High,2022-03-17,33,13:00-16:00,2022-03-20 - 2022-03-31
22259,Low,2022-03-08,16,22:00-00:00,2022-03-10 - 2022-03-20
22261,Jam,2022-03-12,29,19:00-22:00,2022-03-20 - 2022-03-31
22262,Medium,2022-03-07,29,16:00-19:00,2022-03-10 - 2022-03-20
22264,Low,2022-03-30,29,07:00-10:00,2022-04-01 - 2022-04-10
22265,Medium,2022-03-08,26,16:00-19:00,2022-03-10 - 2022-03-20
22266,Medium,2022-03-20,36,16:00-19:00,2022-03-20 - 2022-03-31
22267,Low,2022-03-25,13,22:00-00:00,2022-04-01 - 2022-04-10
22268,Low,2022-03-17,15,07:00-10:00,2022-03-20 - 2022-03-31
22269,Jam,2022-03-18,25,19:00-22:00,2022-03-20 - 2022-03-31
22271,Medium,2022-03-28,12,16:00-19:00,2022-04-01 - 2022-04-10
22273,Jam,2022-03-08,27,19:00-22:00,2022-03-10 - 2022-03-20
22276,Low,2022-03-21,26,07:00-10:00,2022-04-01 - 2022-04-10
22277,Medium,2022-03-13,15,16:00-19:00,2022-03-20 - 2022-03-31
22278,Jam,2022-03-07,20,19:00-22:00,2022-03-10 - 2022-03-20
22280,Low,2022-03-01,10,22:00-00:00,2022-03-01 - 2022-03-10
22281,Low,2022-03-07,11,22:00-00:00,2022-03-10 - 2022-03-20
22282,Low,2022-03-25,34,22:00-00:00,2022-04-01 - 2022-04-10
22284,High,2022-03-11,23,13:00-16:00,2022-03-20 - 2022-03-31
22285,High,2022-03-03,33,10:00-13:00,2022-03-10 - 2022-03-20
22286,Low,2022-03-23,16,22:00-00:00,2022-04-01 - 2022-04-10
22288,Low,2022-03-15,23,10:00-13:00,2022-03-20 - 2022-03-31
22289,Medium,2022-03-08,25,16:00-19:00,2022-03-10 - 2022-03-20
22292,Low,2022-03-27,25,22:00-00:00,2022-04-01 - 2022-04-10
22294,Medium,2022-03-27,26,16:00-19:00,2022-04-01 - 2022-04-10
22295,Low,2022-03-26,18,22:00-00:00,2022-04-01 - 2022-04-10
22298,Medium,2022-03-17,22,16:00-19:00,2022-03-20 - 2022-03-31
22301,Low,2022-03-09,24,10:00-13:00,2022-03-10 - 2022-03-20
22303,Low,2022-03-11,21,22:00-00:00,2022-03-20 - 2022-03-31
22305,Medium,2022-03-06,25,16:00-19:00,2022-03-10 - 2022-03-20
22306,Medium,2022-03-05,20,16:00-19:00,2022-03-10 - 2022-03-20
22307,Low,2022-03-04,22,22:00-00:00,2022-03-10 - 2022-03-20
22308,Low,2022-03-21,27,22:00-00:00,2022-04-01 - 2022-04-10
22309,Jam,2022-03-20,39,19:00-22:00,2022-03-20 - 2022-03-31
22317,Jam,2022-03-04,51,19:00-22:00,2022-03-10 - 2022-03-20
22318,Medium,2022-03-13,28,16:00-19:00,2022-03-20 - 2022-03-31
22319,Medium,2022-03-24,17,16:00-19:00,2022-04-01 - 2022-04-10
22320,Jam,2022-03-15,26,19:00-22:00,2022-03-20 - 2022-03-31
22322,Low,2022-03-04,23,00:00-04:00,2022-03-10 - 2022-03-20
22323,High,2022-03-13,44,10:00-13:00,2022-03-20 - 2022-03-31
22324,Medium,2022-03-30,19,13:00-16:00,2022-04-01 - 2022-04-10
22326,Low,2022-03-17,10,07:00-10:00,2022-03-20 - 2022-03-31
22327,Jam,2022-03-25,23,19:00-22:00,2022-04-01 - 2022-04-10
22328,High,2022-03-05,29,13:00-16:00,2022-03-10 - 2022-03-20
22329,Jam,2022-03-02,33,19:00-22:00,2022-03-10 - 2022-03-20
22330,Low,2022-03-11,18,07:00-10:00,2022-03-20 - 2022-03-31
22331,Medium,2022-03-13,30,16:00-19:00,2022-03-20 - 2022-03-31
22332,Low,2022-03-12,27,22:00-00:00,2022-03-20 - 2022-03-31
22334,Jam,2022-03-14,39,19:00-22:00,2022-03-20 - 2022-03-31
22335,Medium,2022-03-11,21,16:00-19:00,2022-03-20 - 2022-03-31
22338,Low,2022-03-16,19,22:00-00:00,2022-03-20 - 2022-03-31
22339,Medium,2022-03-11,27,16:00-19:00,2022-03-20 - 2022-03-31
22340,Low,2022-03-21,11,07:00-10:00,2022-04-01 - 2022-04-10
22343,Medium,2022-03-21,29,16:00-19:00,2022-04-01 - 2022-04-10
22345,High,2022-03-30,21,10:00-13:00,2022-04-01 - 2022-04-10
22346,Jam,2022-03-11,26,19:00-22:00,2022-03-20 - 2022-03-31
22347,Low,2022-03-05,19,07:00-10:00,2022-03-10 - 2022-03-20
22348,Medium,2022-03-01,32,16:00-19:00,2022-03-01 - 2022-03-10
22350,Medium,2022-03-15,15,16:00-19:00,2022-03-20 - 2022-03-31
22352,Medium,2022-03-17,20,16:00-19:00,2022-03-20 - 2022-03-31
22354,Jam,2022-03-28,32,19:00-22:00,2022-04-01 - 2022-04-10
22355,High,2022-03-28,34,13:00-16:00,2022-04-01 - 2022-04-10
22357,Low,2022-03-09,27,22:00-00:00,2022-03-10 - 2022-03-20
22361,Low,2022-03-05,12,22:00-00:00,2022-03-10 - 2022-03-20
22364,Low,2022-03-14,27,22:00-00:00,2022-03-20 - 2022-03-31
22365,Medium,2022-03-31,44,16:00-19:00,2022-04-01 - 2022-04-10
22367,High,2022-03-11,23,13:00-16:00,2022-03-20 - 2022-03-31
22369,High,2022-03-09,26,10:00-13:00,2022-03-10 - 2022-03-20
22371,High,2022-03-03,33,13:00-16:00,2022-03-10 - 2022-03-20
22373,Jam,2022-03-23,41,19:00-22:00,2022-04-01 - 2022-04-10
22374,Low,2022-03-11,21,22:00-00:00,2022-03-20 - 2022-03-31
22375,Medium,2022-03-25,27,16:00-19:00,2022-04-01 - 2022-04-10
22376,Low,2022-03-17,25,07:00-10:00,2022-03-20 - 2022-03-31
22377,Low,2022-03-18,13,22:00-00:00,2022-03-20 - 2022-03-31
22378,Jam,2022-03-04,19,19:00-22:00,2022-03-10 - 2022-03-20
22380,Medium,2022-03-21,33,16:00-19:00,2022-04-01 - 2022-04-10
22382,Low,2022-03-03,20,07:00-10:00,2022-03-10 - 2022-03-20
22383,Jam,2022-03-17,29,19:00-22:00,2022-03-20 - 2022-03-31
22384,Low,2022-03-06,25,22:00-00:00,2022-03-10 - 2022-03-20
22385,High,2022-03-30,15,10:00-13:00,2022-04-01 - 2022-04-10
22388,Medium,2022-03-15,34,13:00-16:00,2022-03-20 - 2022-03-31
22390,Jam,2022-03-25,50,19:00-22:00,2022-04-01 - 2022-04-10
22394,Jam,2022-03-19,32,19:00-22:00,2022-03-20 - 2022-03-31
22395,Low,2022-03-31,29,22:00-00:00,2022-04-01 - 2022-04-10
22396,Low,2022-03-13,26,10:00-13:00,2022-03-20 - 2022-03-31
22397,Low,2022-03-08,28,22:00-00:00,2022-03-10 - 2022-03-20
22398,Jam,2022-03-26,28,19:00-22:00,2022-04-01 - 2022-04-10
22400,Medium,2022-03-24,29,16:00-19:00,2022-04-01 - 2022-04-10
22401,Low,2022-03-27,20,00:00-04:00,2022-04-01 - 2022-04-10
22403,Jam,2022-03-27,26,19:00-22:00,2022-04-01 - 2022-04-10
22405,Jam,2022-03-27,17,19:00-22:00,2022-04-01 - 2022-04-10
22406,Low,2022-03-30,26,07:00-10:00,2022-04-01 - 2022-04-10
22407,Medium,2022-03-19,21,16:00-19:00,2022-03-20 - 2022-03-31
22408,Medium,2022-03-18,35,16:00-19:00,2022-03-20 - 2022-03-31
22411,Jam,2022-03-27,45,19:00-22:00,2022-04-01 - 2022-04-10
22414,Low,2022-03-11,12,07:00-10:00,2022-03-20 - 2022-03-31
22417,Medium,2022-03-21,10,16:00-19:00,2022-04-01 - 2022-04-10
22418,Jam,2022-03-04,29,19:00-22:00,2022-03-10 - 2022-03-20
22419,High,2022-03-13,28,13:00-16:00,2022-03-20 - 2022-03-31
22420,Medium,2022-03-10,28,16:00-19:00,2022-03-10 - 2022-03-20
22422,Medium,2022-03-12,34,16:00-19:00,2022-03-20 - 2022-03-31
22425,Medium,2022-03-08,22,16:00-19:00,2022-03-10 - 2022-03-20
22430,High,2022-03-01,34,10:00-13:00,2022-03-01 - 2022-03-10
22434,Jam,2022-03-23,27,19:00-22:00,2022-04-01 - 2022-04-10
22435,Jam,2022-03-13,39,19:00-22:00,2022-03-20 - 2022-03-31
22439,Jam,2022-03-27,20,19:00-22:00,2022-04-01 - 2022-04-10
22445,Low,2022-03-03,27,22:00-00:00,2022-03-10 - 2022-03-20
22446,Jam,2022-03-04,30,19:00-22:00,2022-03-10 - 2022-03-20
22447,Jam,2022-03-09,17,19:00-22:00,2022-03-10 - 2022-03-20
22450,Jam,2022-03-25,36,19:00-22:00,2022-04-01 - 2022-04-10
22451,Medium,2022-03-17,31,16:00-19:00,2022-03-20 - 2022-03-31
22452,Low,2022-03-19,18,07:00-10:00,2022-03-20 - 2022-03-31
22453,Jam,2022-03-29,40,19:00-22:00,2022-04-01 - 2022-04-10
22456,High,2022-03-05,26,10:00-13:00,2022-03-10 - 2022-03-20
22460,Jam,2022-03-17,28,19:00-22:00,2022-03-20 - 2022-03-31
22462,Medium,2022-03-08,29,16:00-19:00,2022-03-10 - 2022-03-20
22463,Low,2022-03-04,27,22:00-00:00,2022-03-10 - 2022-03-20
22464,Jam,2022-03-20,37,19:00-22:00,2022-03-20 - 2022-03-31
22466,Jam,2022-03-01,21,19:00-22:00,2022-03-01 - 2022-03-10
22467,High,2022-03-21,20,10:00-13:00,2022-04-01 - 2022-04-10
22469,Medium,2022-03-24,13,16:00-19:00,2022-04-01 - 2022-04-10
22470,Low,2022-03-21,17,10:00-13:00,2022-04-01 - 2022-04-10
22471,Low,2022-03-25,26,22:00-00:00,2022-04-01 - 2022-04-10
22473,Low,2022-03-15,16,07:00-10:00,2022-03-20 - 2022-03-31
22474,Low,2022-03-02,31,22:00-00:00,2022-03-10 - 2022-03-20
22476,High,2022-03-15,38,13:00-16:00,2022-03-20 - 2022-03-31
22478,Medium,2022-03-08,32,16:00-19:00,2022-03-10 - 2022-03-20
22481,Jam,2022-03-27,11,19:00-22:00,2022-04-01 - 2022-04-10
22484,Low,2022-03-26,16,22:00-00:00,2022-04-01 - 2022-04-10
22486,Low,2022-03-05,29,22:00-00:00,2022-03-10 - 2022-03-20
22487,Jam,2022-03-10,25,19:00-22:00,2022-03-10 - 2022-03-20
22488,Medium,2022-03-25,30,16:00-19:00,2022-04-01 - 2022-04-10
22489,Low,2022-03-12,28,22:00-00:00,2022-03-20 - 2022-03-31
22492,Medium,2022-03-19,34,16:00-19:00,2022-03-20 - 2022-03-31
22493,Medium,2022-03-31,16,16:00-19:00,2022-04-01 - 2022-04-10
22494,Low,2022-03-07,17,22:00-00:00,2022-03-10 - 2022-03-20
22495,High,2022-03-30,28,13:00-16:00,2022-04-01 - 2022-04-10
22496,Jam,2022-03-10,32,19:00-22:00,2022-03-10 - 2022-03-20
22497,Jam,2022-03-11,49,19:00-22:00,2022-03-20 - 2022-03-31
22499,Jam,2022-03-17,25,19:00-22:00,2022-03-20 - 2022-03-31
22500,Jam,2022-03-28,28,19:00-22:00,2022-04-01 - 2022-04-10
22502,Jam,2022-03-25,38,19:00-22:00,2022-04-01 - 2022-04-10
22503,Jam,2022-03-28,30,19:00-22:00,2022-04-01 - 2022-04-10
22504,Low,2022-03-30,24,07:00-10:00,2022-04-01 - 2022-04-10
22505,Jam,2022-03-16,39,19:00-22:00,2022-03-20 - 2022-03-31
22506,Jam,2022-03-28,18,19:00-22:00,2022-04-01 - 2022-04-10
22507,High,2022-03-07,29,13:00-16:00,2022-03-10 - 2022-03-20
22508,Jam,2022-03-02,48,19:00-22:00,2022-03-10 - 2022-03-20
22509,Low,2022-03-09,29,07:00-10:00,2022-03-10 - 2022-03-20
22510,Low,2022-03-23,15,22:00-00:00,2022-04-01 - 2022-04-10
22511,Medium,2022-03-07,22,13:00-16:00,2022-03-10 - 2022-03-20
22512,Low,2022-03-03,11,10:00-13:00,2022-03-10 - 2022-03-20
22513,Jam,2022-03-16,36,19:00-22:00,2022-03-20 - 2022-03-31
22514,Low,2022-03-03,23,10:00-13:00,2022-03-10 - 2022-03-20
