,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
25079,Low,2022-04-01,21,07:00-10:00,2022-04-10 - 2022-04-20
25091,Low,2022-04-06,28,22:00-00:00,2022-04-20 - 2022-04-30
25114,Medium,2022-04-03,19,16:00-19:00,2022-04-20 - 2022-04-30
25116,Low,2022-04-02,24,22:00-00:00,2022-04-20 - 2022-04-30
25131,Jam,2022-04-04,21,19:00-22:00,2022-04-20 - 2022-04-30
25134,Low,2022-04-02,28,22:00-00:00,2022-04-20 - 2022-04-30
25142,Low,2022-04-03,10,07:00-10:00,2022-04-20 - 2022-04-30
25150,Jam,2022-04-03,13,19:00-22:00,2022-04-20 - 2022-04-30
25160,Low,2022-04-01,23,07:00-10:00,2022-04-10 - 2022-04-20
25161,Low,2022-04-04,41,22:00-00:00,2022-04-20 - 2022-04-30
25165,Jam,2022-04-06,40,19:00-22:00,2022-04-20 - 2022-04-30
25187,Low,2022-04-04,10,22:00-00:00,2022-04-20 - 2022-04-30
25194,Medium,2022-04-01,27,16:00-19:00,2022-04-10 - 2022-04-20
25196,Low,2022-04-05,21,22:00-00:00,2022-04-20 - 2022-04-30
25198,Medium,2022-04-06,22,16:00-19:00,2022-04-20 - 2022-04-30
25209,Jam,2022-04-02,37,19:00-22:00,2022-04-20 - 2022-04-30
25244,Medium,2022-04-04,41,16:00-19:00,2022-04-20 - 2022-04-30
25250,Jam,2022-04-01,45,19:00-22:00,2022-04-10 - 2022-04-20
25313,High,2022-04-01,31,10:00-13:00,2022-04-10 - 2022-04-20
25343,Jam,2022-04-04,44,19:00-22:00,2022-04-20 - 2022-04-30
25357,Low,2022-04-04,23,22:00-00:00,2022-04-20 - 2022-04-30
25364,Medium,2022-04-04,22,16:00-19:00,2022-04-20 - 2022-04-30
25366,High,2022-04-01,11,10:00-13:00,2022-04-10 - 2022-04-20
25382,Jam,2022-04-06,32,19:00-22:00,2022-04-20 - 2022-04-30
25385,Jam,2022-04-05,20,19:00-22:00,2022-04-20 - 2022-04-30
25386,Jam,2022-04-05,32,19:00-22:00,2022-04-20 - 2022-04-30
25421,Jam,2022-04-01,29,19:00-22:00,2022-04-10 - 2022-04-20
25428,Low,2022-04-03,18,07:00-10:00,2022-04-20 - 2022-04-30
25459,Jam,2022-04-06,33,19:00-22:00,2022-04-20 - 2022-04-30
25468,Low,2022-04-01,10,07:00-10:00,2022-04-10 - 2022-04-20
25473,Jam,2022-04-04,27,19:00-22:00,2022-04-20 - 2022-04-30
25491,Low,2022-04-05,25,07:00-10:00,2022-04-20 - 2022-04-30
25500,Medium,2022-04-05,32,16:00-19:00,2022-04-20 - 2022-04-30
25519,Jam,2022-04-06,39,19:00-22:00,2022-04-20 - 2022-04-30
25522,High,2022-04-05,14,10:00-13:00,2022-04-20 - 2022-04-30
25527,Medium,2022-04-04,18,16:00-19:00,2022-04-20 - 2022-04-30
25531,Medium,2022-04-02,26,16:00-19:00,2022-04-20 - 2022-04-30
25543,Medium,2022-04-06,16,16:00-19:00,2022-04-20 - 2022-04-30
25546,Low,2022-04-04,31,22:00-00:00,2022-04-20 - 2022-04-30
25569,Low,2022-04-02,28,22:00-00:00,2022-04-20 - 2022-04-30
25577,Medium,2022-04-05,20,16:00-19:00,2022-04-20 - 2022-04-30
25588,High,2022-04-01,33,13:00-16:00,2022-04-10 - 2022-04-20
25590,Jam,2022-04-05,30,19:00-22:00,2022-04-20 - 2022-04-30
25601,Low,2022-04-06,18,22:00-00:00,2022-04-20 - 2022-04-30
25605,Jam,2022-04-01,18,19:00-22:00,2022-04-10 - 2022-04-20
25614,Jam,2022-04-06,31,19:00-22:00,2022-04-20 - 2022-04-30
25615,Low,2022-04-05,23,22:00-00:00,2022-04-20 - 2022-04-30
25632,Medium,2022-04-05,23,16:00-19:00,2022-04-20 - 2022-04-30
25648,Jam,2022-04-03,25,19:00-22:00,2022-04-20 - 2022-04-30
25659,Low,2022-04-05,15,07:00-10:00,2022-04-20 - 2022-04-30
25692,Medium,2022-04-06,14,16:00-19:00,2022-04-20 - 2022-04-30
25702,Medium,2022-04-03,17,16:00-19:00,2022-04-20 - 2022-04-30
25707,Jam,2022-04-01,33,19:00-22:00,2022-04-10 - 2022-04-20
25716,Medium,2022-04-01,10,16:00-19:00,2022-04-10 - 2022-04-20
25736,Low,2022-04-03,17,22:00-00:00,2022-04-20 - 2022-04-30
25738,Jam,2022-04-01,31,19:00-22:00,2022-04-10 - 2022-04-20
25741,Low,2022-04-04,28,22:00-00:00,2022-04-20 - 2022-04-30
25751,Jam,2022-04-04,25,19:00-22:00,2022-04-20 - 2022-04-30
25756,Low,2022-04-05,28,07:00-10:00,2022-04-20 - 2022-04-30
25758,High,2022-04-01,34,13:00-16:00,2022-04-10 - 2022-04-20
25773,Medium,2022-04-05,15,16:00-19:00,2022-04-20 - 2022-04-30
25782,Low,2022-04-02,25,22:00-00:00,2022-04-20 - 2022-04-30
25785,Jam,2022-04-04,32,19:00-22:00,2022-04-20 - 2022-04-30
25809,Low,2022-04-06,26,22:00-00:00,2022-04-20 - 2022-04-30
25814,High,2022-04-05,31,10:00-13:00,2022-04-20 - 2022-04-30
25818,Medium,2022-04-05,16,16:00-19:00,2022-04-20 - 2022-04-30
25819,High,2022-04-01,19,10:00-13:00,2022-04-10 - 2022-04-20
25830,Low,2022-04-06,21,00:00-04:00,2022-04-20 - 2022-04-30
25842,Jam,2022-04-06,48,19:00-22:00,2022-04-20 - 2022-04-30
25855,Low,2022-04-01,15,07:00-10:00,2022-04-10 - 2022-04-20
25870,Jam,2022-04-06,41,19:00-22:00,2022-04-20 - 2022-04-30
25878,Jam,2022-04-04,15,19:00-22:00,2022-04-20 - 2022-04-30
25879,Low,2022-04-06,25,22:00-00:00,2022-04-20 - 2022-04-30
25883,Jam,2022-04-03,29,19:00-22:00,2022-04-20 - 2022-04-30
25884,Medium,2022-04-05,31,16:00-19:00,2022-04-20 - 2022-04-30
25888,Medium,2022-04-02,32,19:00-22:00,2022-04-20 - 2022-04-30
25890,High,2022-04-01,27,13:00-16:00,2022-04-10 - 2022-04-20
25892,Low,2022-04-04,25,22:00-00:00,2022-04-20 - 2022-04-30
25893,High,2022-04-05,26,10:00-13:00,2022-04-20 - 2022-04-30
25898,Medium,2022-04-05,18,13:00-16:00,2022-04-20 - 2022-04-30
25911,Medium,2022-04-05,27,16:00-19:00,2022-04-20 - 2022-04-30
25918,Low,2022-04-03,13,07:00-10:00,2022-04-20 - 2022-04-30
25944,High,2022-04-01,41,10:00-13:00,2022-04-10 - 2022-04-20
25948,Jam,2022-04-06,21,19:00-22:00,2022-04-20 - 2022-04-30
25950,Medium,2022-04-01,18,13:00-16:00,2022-04-10 - 2022-04-20
25951,Low,2022-04-03,15,07:00-10:00,2022-04-20 - 2022-04-30
25953,Low,2022-04-02,22,22:00-00:00,2022-04-20 - 2022-04-30
25958,Low,2022-04-02,19,22:00-00:00,2022-04-20 - 2022-04-30
25962,Medium,2022-04-02,37,16:00-19:00,2022-04-20 - 2022-04-30
25967,Low,2022-04-02,21,22:00-00:00,2022-04-20 - 2022-04-30
25994,Jam,2022-04-01,31,19:00-22:00,2022-04-10 - 2022-04-20
26014,Low,2022-04-01,28,22:00-00:00,2022-04-10 - 2022-04-20
26015,Low,2022-04-02,24,22:00-00:00,2022-04-20 - 2022-04-30
26020,Low,2022-04-05,21,10:00-13:00,2022-04-20 - 2022-04-30
26027,Medium,2022-04-05,17,16:00-19:00,2022-04-20 - 2022-04-30
26051,Medium,2022-04-06,35,16:00-19:00,2022-04-20 - 2022-04-30
26071,Low,2022-04-04,33,22:00-00:00,2022-04-20 - 2022-04-30
26075,Medium,2022-04-02,25,16:00-19:00,2022-04-20 - 2022-04-30
26079,Low,2022-04-03,24,07:00-10:00,2022-04-20 - 2022-04-30
26093,Low,2022-04-01,29,07:00-10:00,2022-04-10 - 2022-04-20
26097,Low,2022-04-03,25,07:00-10:00,2022-04-20 - 2022-04-30
26102,Low,2022-04-06,19,22:00-00:00,2022-04-20 - 2022-04-30
26109,Medium,2022-04-04,22,16:00-19:00,2022-04-20 - 2022-04-30
26118,Low,2022-04-05,19,22:00-00:00,2022-04-20 - 2022-04-30
26132,Low,2022-04-03,16,22:00-00:00,2022-04-20 - 2022-04-30
26138,Low,2022-04-01,12,07:00-10:00,2022-04-10 - 2022-04-20
26149,Low,2022-04-05,12,07:00-10:00,2022-04-20 - 2022-04-30
26152,Low,2022-04-04,32,22:00-00:00,2022-04-20 - 2022-04-30
26165,Medium,2022-04-06,28,16:00-19:00,2022-04-20 - 2022-04-30
26177,Medium,2022-04-02,47,16:00-19:00,2022-04-20 - 2022-04-30
26178,Jam,2022-04-02,37,19:00-22:00,2022-04-20 - 2022-04-30
26181,Medium,2022-04-04,43,16:00-19:00,2022-04-20 - 2022-04-30
26182,Medium,2022-04-02,41,16:00-19:00,2022-04-20 - 2022-04-30
26183,Low,2022-04-01,21,10:00-13:00,2022-04-10 - 2022-04-20
26184,Low,2022-04-03,18,22:00-00:00,2022-04-20 - 2022-04-30
26189,Medium,2022-04-03,28,16:00-19:00,2022-04-20 - 2022-04-30
26192,Low,2022-04-03,22,22:00-00:00,2022-04-20 - 2022-04-30
26194,Medium,2022-04-06,32,16:00-19:00,2022-04-20 - 2022-04-30
26212,Jam,2022-04-03,33,19:00-22:00,2022-04-20 - 2022-04-30
26216,Medium,2022-04-01,15,16:00-19:00,2022-04-10 - 2022-04-20
26223,Low,2022-04-02,20,22:00-00:00,2022-04-20 - 2022-04-30
26226,High,2022-04-05,13,10:00-13:00,2022-04-20 - 2022-04-30
26236,Medium,2022-04-06,36,16:00-19:00,2022-04-20 - 2022-04-30
26239,Jam,2022-04-06,24,19:00-22:00,2022-04-20 - 2022-04-30
26263,Medium,2022-04-06,36,16:00-19:00,2022-04-20 - 2022-04-30
26280,Jam,2022-04-05,26,19:00-22:00,2022-04-20 - 2022-04-30
26288,Low,2022-04-05,16,22:00-00:00,2022-04-20 - 2022-04-30
26296,Medium,2022-04-01,23,16:00-19:00,2022-04-10 - 2022-04-20
26298,Medium,2022-04-05,25,13:00-16:00,2022-04-20 - 2022-04-30
26300,Low,2022-04-01,21,22:00-00:00,2022-04-10 - 2022-04-20
26314,Jam,2022-04-02,28,19:00-22:00,2022-04-20 - 2022-04-30
26334,Low,2022-04-01,17,07:00-10:00,2022-04-10 - 2022-04-20
26336,Jam,2022-04-02,42,19:00-22:00,2022-04-20 - 2022-04-30
26338,Low,2022-04-05,21,22:00-00:00,2022-04-20 - 2022-04-30
26341,Medium,2022-04-02,47,16:00-19:00,2022-04-20 - 2022-04-30
26345,Medium,2022-04-02,21,16:00-19:00,2022-04-20 - 2022-04-30
26353,Jam,2022-04-02,19,19:00-22:00,2022-04-20 - 2022-04-30
26360,Jam,2022-04-01,21,19:00-22:00,2022-04-10 - 2022-04-20
26363,High,2022-04-03,27,13:00-16:00,2022-04-20 - 2022-04-30
26366,Medium,2022-04-01,27,16:00-19:00,2022-04-10 - 2022-04-20
26369,Jam,2022-04-03,16,19:00-22:00,2022-04-20 - 2022-04-30
26381,Low,2022-04-03,16,22:00-00:00,2022-04-20 - 2022-04-30
26392,Low,2022-04-01,18,07:00-10:00,2022-04-10 - 2022-04-20
26397,Low,2022-04-01,24,22:00-00:00,2022-04-10 - 2022-04-20
26401,Jam,2022-04-04,21,19:00-22:00,2022-04-20 - 2022-04-30
26432,Medium,2022-04-05,25,16:00-19:00,2022-04-20 - 2022-04-30
26436,Jam,2022-04-01,15,19:00-22:00,2022-04-10 - 2022-04-20
26467,High,2022-04-03,37,10:00-13:00,2022-04-20 - 2022-04-30
26473,Low,2022-04-06,40,22:00-00:00,2022-04-20 - 2022-04-30
26479,Low,2022-04-05,17,07:00-10:00,2022-04-20 - 2022-04-30
26486,Jam,2022-04-02,43,19:00-22:00,2022-04-20 - 2022-04-30
26487,Medium,2022-04-02,34,16:00-19:00,2022-04-20 - 2022-04-30
26491,Jam,2022-04-06,33,19:00-22:00,2022-04-20 - 2022-04-30
26499,Medium,2022-04-01,18,16:00-19:00,2022-04-10 - 2022-04-20
26516,Jam,2022-04-02,47,19:00-22:00,2022-04-20 - 2022-04-30
26523,High,2022-04-03,37,10:00-13:00,2022-04-20 - 2022-04-30
26536,High,2022-04-01,19,13:00-16:00,2022-04-10 - 2022-04-20
26542,Medium,2022-04-01,19,16:00-19:00,2022-04-10 - 2022-04-20
26553,Jam,2022-04-03,25,19:00-22:00,2022-04-20 - 2022-04-30
26556,Jam,2022-04-04,17,19:00-22:00,2022-04-20 - 2022-04-30
26557,Jam,2022-04-01,51,19:00-22:00,2022-04-10 - 2022-04-20
26575,Jam,2022-04-01,29,19:00-22:00,2022-04-10 - 2022-04-20
26587,Medium,2022-04-04,26,16:00-19:00,2022-04-20 - 2022-04-30
26602,Low,2022-04-03,16,10:00-13:00,2022-04-20 - 2022-04-30
26605,Jam,2022-04-06,39,19:00-22:00,2022-04-20 - 2022-04-30
26638,Low,2022-04-04,25,00:00-04:00,2022-04-20 - 2022-04-30
26643,Medium,2022-04-02,27,16:00-19:00,2022-04-20 - 2022-04-30
26649,Jam,2022-04-03,47,19:00-22:00,2022-04-20 - 2022-04-30
26663,Low,2022-04-01,18,10:00-13:00,2022-04-10 - 2022-04-20
26671,Low,2022-04-05,21,22:00-00:00,2022-04-20 - 2022-04-30
26693,Medium,2022-04-02,47,19:00-22:00,2022-04-20 - 2022-04-30
26705,Jam,2022-04-06,32,19:00-22:00,2022-04-20 - 2022-04-30
26721,High,2022-04-01,41,10:00-13:00,2022-04-10 - 2022-04-20
26736,High,2022-04-05,25,10:00-13:00,2022-04-20 - 2022-04-30
26740,Medium,2022-04-01,26,16:00-19:00,2022-04-10 - 2022-04-20
26743,Low,2022-04-02,17,22:00-00:00,2022-04-20 - 2022-04-30
26750,Jam,2022-04-01,54,19:00-22:00,2022-04-10 - 2022-04-20
26755,Low,2022-04-01,16,07:00-10:00,2022-04-10 - 2022-04-20
26756,High,2022-04-03,21,10:00-13:00,2022-04-20 - 2022-04-30
26766,Medium,2022-04-03,16,16:00-19:00,2022-04-20 - 2022-04-30
26771,Low,2022-04-02,36,22:00-00:00,2022-04-20 - 2022-04-30
26776,Low,2022-04-05,16,07:00-10:00,2022-04-20 - 2022-04-30
26778,Medium,2022-04-05,25,16:00-19:00,2022-04-20 - 2022-04-30
26780,Jam,2022-04-06,21,19:00-22:00,2022-04-20 - 2022-04-30
26784,Jam,2022-04-04,38,19:00-22:00,2022-04-20 - 2022-04-30
26795,High,2022-04-03,33,13:00-16:00,2022-04-20 - 2022-04-30
26803,Jam,2022-04-01,34,19:00-22:00,2022-04-10 - 2022-04-20
26840,Low,2022-04-01,23,07:00-10:00,2022-04-10 - 2022-04-20
26843,Jam,2022-04-04,22,19:00-22:00,2022-04-20 - 2022-04-30
26848,Low,2022-04-05,33,07:00-10:00,2022-04-20 - 2022-04-30
26849,Jam,2022-04-03,15,19:00-22:00,2022-04-20 - 2022-04-30
26850,Low,2022-04-01,15,10:00-13:00,2022-04-10 - 2022-04-20
26855,High,2022-04-05,28,13:00-16:00,2022-04-20 - 2022-04-30
26861,Low,2022-04-01,12,22:00-00:00,2022-04-10 - 2022-04-20
26865,Low,2022-04-03,26,07:00-10:00,2022-04-20 - 2022-04-30
26866,Low,2022-04-01,12,22:00-00:00,2022-04-10 - 2022-04-20
26877,Jam,2022-04-02,48,19:00-22:00,2022-04-20 - 2022-04-30
26895,High,2022-04-03,22,10:00-13:00,2022-04-20 - 2022-04-30
26903,High,2022-04-01,24,13:00-16:00,2022-04-10 - 2022-04-20
26908,Medium,2022-04-03,15,16:00-19:00,2022-04-20 - 2022-04-30
26910,Low,2022-04-03,20,07:00-10:00,2022-04-20 - 2022-04-30
26921,High,2022-04-01,33,10:00-13:00,2022-04-10 - 2022-04-20
26925,Jam,2022-04-04,44,19:00-22:00,2022-04-20 - 2022-04-30
26933,Medium,2022-04-04,28,16:00-19:00,2022-04-20 - 2022-04-30
26945,Medium,2022-04-02,25,16:00-19:00,2022-04-20 - 2022-04-30
26948,Jam,2022-04-06,43,19:00-22:00,2022-04-20 - 2022-04-30
26952,Jam,2022-04-06,32,19:00-22:00,2022-04-20 - 2022-04-30
26957,Medium,2022-04-04,30,16:00-19:00,2022-04-20 - 2022-04-30
26979,Jam,2022-04-02,18,19:00-22:00,2022-04-20 - 2022-04-30
26986,Medium,2022-04-05,16,16:00-19:00,2022-04-20 - 2022-04-30
26998,Medium,2022-04-04,29,16:00-19:00,2022-04-20 - 2022-04-30
26999,Low,2022-04-06,15,22:00-00:00,2022-04-20 - 2022-04-30
27023,Jam,2022-04-01,24,19:00-22:00,2022-04-10 - 2022-04-20
27036,High,2022-04-01,35,10:00-13:00,2022-04-10 - 2022-04-20
27041,Low,2022-04-05,16,07:00-10:00,2022-04-20 - 2022-04-30
27043,Low,2022-04-01,24,22:00-00:00,2022-04-10 - 2022-04-20
27052,Low,2022-04-02,29,22:00-00:00,2022-04-20 - 2022-04-30
27054,High,2022-04-01,50,13:00-16:00,2022-04-10 - 2022-04-20
27060,Medium,2022-04-03,21,16:00-19:00,2022-04-20 - 2022-04-30
27062,Medium,2022-04-05,16,13:00-16:00,2022-04-20 - 2022-04-30
27068,Low,2022-04-01,15,07:00-10:00,2022-04-10 - 2022-04-20
27070,Jam,2022-04-04,36,19:00-22:00,2022-04-20 - 2022-04-30
27084,Jam,2022-04-05,22,19:00-22:00,2022-04-20 - 2022-04-30
27090,Low,2022-04-02,27,22:00-00:00,2022-04-20 - 2022-04-30
27121,Medium,2022-04-02,36,19:00-22:00,2022-04-20 - 2022-04-30
27137,Medium,2022-04-04,20,16:00-19:00,2022-04-20 - 2022-04-30
27166,Low,2022-04-04,18,22:00-00:00,2022-04-20 - 2022-04-30
27170,Medium,2022-04-05,27,13:00-16:00,2022-04-20 - 2022-04-30
27172,Jam,2022-04-06,34,19:00-22:00,2022-04-20 - 2022-04-30
27184,Jam,2022-04-01,45,19:00-22:00,2022-04-10 - 2022-04-20
27190,Jam,2022-04-03,36,19:00-22:00,2022-04-20 - 2022-04-30
27200,Jam,2022-04-04,17,19:00-22:00,2022-04-20 - 2022-04-30
27204,Medium,2022-04-06,24,16:00-19:00,2022-04-20 - 2022-04-30
27205,Medium,2022-04-03,31,16:00-19:00,2022-04-20 - 2022-04-30
27224,High,2022-04-03,10,10:00-13:00,2022-04-20 - 2022-04-30
27234,Low,2022-04-02,23,22:00-00:00,2022-04-20 - 2022-04-30
27238,Jam,2022-04-05,26,22:00-00:00,2022-04-20 - 2022-04-30
27241,High,2022-04-05,21,13:00-16:00,2022-04-20 - 2022-04-30
27257,Jam,2022-04-02,47,19:00-22:00,2022-04-20 - 2022-04-30
27260,Low,2022-04-01,20,10:00-13:00,2022-04-10 - 2022-04-20
27265,High,2022-04-05,33,10:00-13:00,2022-04-20 - 2022-04-30
27268,Low,2022-04-04,29,22:00-00:00,2022-04-20 - 2022-04-30
27269,Jam,2022-04-05,28,19:00-22:00,2022-04-20 - 2022-04-30
27277,Medium,2022-04-03,13,16:00-19:00,2022-04-20 - 2022-04-30
27280,Medium,2022-04-02,18,16:00-19:00,2022-04-20 - 2022-04-30
27281,Medium,2022-04-06,39,16:00-19:00,2022-04-20 - 2022-04-30
27283,Jam,2022-04-02,26,19:00-22:00,2022-04-20 - 2022-04-30
27288,Jam,2022-04-06,25,19:00-22:00,2022-04-20 - 2022-04-30
27293,Medium,2022-04-05,17,16:00-19:00,2022-04-20 - 2022-04-30
27297,Medium,2022-04-03,18,19:00-22:00,2022-04-20 - 2022-04-30
27301,High,2022-04-03,28,10:00-13:00,2022-04-20 - 2022-04-30
27305,High,2022-04-03,24,13:00-16:00,2022-04-20 - 2022-04-30
27309,Low,2022-04-01,19,07:00-10:00,2022-04-10 - 2022-04-20
27313,Jam,2022-04-02,38,19:00-22:00,2022-04-20 - 2022-04-30
27314,Jam,2022-04-02,44,19:00-22:00,2022-04-20 - 2022-04-30
27326,Jam,2022-04-02,30,19:00-22:00,2022-04-20 - 2022-04-30
27339,Low,2022-04-01,20,07:00-10:00,2022-04-10 - 2022-04-20
27340,Low,2022-04-02,22,22:00-00:00,2022-04-20 - 2022-04-30
27344,Low,2022-04-06,23,22:00-00:00,2022-04-20 - 2022-04-30
27345,Low,2022-04-04,32,22:00-00:00,2022-04-20 - 2022-04-30
27349,Jam,2022-04-06,26,19:00-22:00,2022-04-20 - 2022-04-30
27359,Low,2022-04-05,20,22:00-00:00,2022-04-20 - 2022-04-30
27360,Medium,2022-04-03,24,16:00-19:00,2022-04-20 - 2022-04-30
27363,Jam,2022-04-03,36,19:00-22:00,2022-04-20 - 2022-04-30
27364,High,2022-04-05,17,10:00-13:00,2022-04-20 - 2022-04-30
27378,Low,2022-04-01,19,22:00-00:00,2022-04-10 - 2022-04-20
27379,Low,2022-04-01,21,10:00-13:00,2022-04-10 - 2022-04-20
27382,Jam,2022-04-03,31,19:00-22:00,2022-04-20 - 2022-04-30
27390,Low,2022-04-06,27,22:00-00:00,2022-04-20 - 2022-04-30
27395,Jam,2022-04-04,44,19:00-22:00,2022-04-20 - 2022-04-30
27396,Jam,2022-04-02,47,19:00-22:00,2022-04-20 - 2022-04-30
27401,Low,2022-04-01,29,07:00-10:00,2022-04-10 - 2022-04-20
27409,Low,2022-04-06,13,22:00-00:00,2022-04-20 - 2022-04-30
27414,Jam,2022-04-06,35,19:00-22:00,2022-04-20 - 2022-04-30
27424,Medium,2022-04-04,34,16:00-19:00,2022-04-20 - 2022-04-30
27433,Medium,2022-04-04,20,16:00-19:00,2022-04-20 - 2022-04-30
27437,Medium,2022-04-06,23,19:00-22:00,2022-04-20 - 2022-04-30
27440,Medium,2022-04-02,43,16:00-19:00,2022-04-20 - 2022-04-30
27448,Low,2022-04-02,17,22:00-00:00,2022-04-20 - 2022-04-30
27463,Medium,2022-04-05,27,16:00-19:00,2022-04-20 - 2022-04-30
27466,Low,2022-04-05,16,22:00-00:00,2022-04-20 - 2022-04-30
27473,Jam,2022-04-03,29,19:00-22:00,2022-04-20 - 2022-04-30
27477,Jam,2022-04-06,40,19:00-22:00,2022-04-20 - 2022-04-30
27480,Jam,2022-04-03,26,19:00-22:00,2022-04-20 - 2022-04-30
27482,Low,2022-04-03,15,07:00-10:00,2022-04-20 - 2022-04-30
27486,Jam,2022-04-06,35,19:00-22:00,2022-04-20 - 2022-04-30
27500,Medium,2022-04-03,20,13:00-16:00,2022-04-20 - 2022-04-30
27505,Low,2022-04-01,24,10:00-13:00,2022-04-10 - 2022-04-20
27510,Medium,2022-04-04,23,16:00-19:00,2022-04-20 - 2022-04-30
27514,Jam,2022-04-06,17,19:00-22:00,2022-04-20 - 2022-04-30
27523,Jam,2022-04-02,47,19:00-22:00,2022-04-20 - 2022-04-30
27531,Low,2022-04-04,30,22:00-00:00,2022-04-20 - 2022-04-30
27541,Low,2022-04-03,17,07:00-10:00,2022-04-20 - 2022-04-30
27542,Medium,2022-04-03,24,16:00-19:00,2022-04-20 - 2022-04-30
27544,Low,2022-04-05,30,10:00-13:00,2022-04-20 - 2022-04-30
27552,Low,2022-04-01,11,10:00-13:00,2022-04-10 - 2022-04-20
27556,Medium,2022-04-03,29,16:00-19:00,2022-04-20 - 2022-04-30
27559,Jam,2022-04-03,38,19:00-22:00,2022-04-20 - 2022-04-30
27563,Low,2022-04-05,16,22:00-00:00,2022-04-20 - 2022-04-30
27566,Low,2022-04-01,19,22:00-00:00,2022-04-10 - 2022-04-20
27590,Low,2022-04-04,28,22:00-00:00,2022-04-20 - 2022-04-30
27591,High,2022-04-01,28,10:00-13:00,2022-04-10 - 2022-04-20
27610,Jam,2022-04-02,32,19:00-22:00,2022-04-20 - 2022-04-30
27619,Jam,2022-04-06,31,19:00-22:00,2022-04-20 - 2022-04-30
27622,Low,2022-04-05,22,07:00-10:00,2022-04-20 - 2022-04-30
27629,Low,2022-04-05,27,10:00-13:00,2022-04-20 - 2022-04-30
27634,Low,2022-04-02,36,22:00-00:00,2022-04-20 - 2022-04-30
27646,Low,2022-04-02,25,22:00-00:00,2022-04-20 - 2022-04-30
27650,Low,2022-04-03,34,07:00-10:00,2022-04-20 - 2022-04-30
27661,Low,2022-04-06,31,22:00-00:00,2022-04-20 - 2022-04-30
27662,Low,2022-04-05,10,07:00-10:00,2022-04-20 - 2022-04-30
27664,High,2022-04-05,28,10:00-13:00,2022-04-20 - 2022-04-30
27665,Jam,2022-04-03,28,19:00-22:00,2022-04-20 - 2022-04-30
27668,Low,2022-04-06,15,22:00-00:00,2022-04-20 - 2022-04-30
27681,Low,2022-04-05,18,10:00-13:00,2022-04-20 - 2022-04-30
27682,Medium,2022-04-03,15,13:00-16:00,2022-04-20 - 2022-04-30
27685,Jam,2022-04-01,27,19:00-22:00,2022-04-10 - 2022-04-20
27691,Medium,2022-04-03,22,16:00-19:00,2022-04-20 - 2022-04-30
27720,Low,2022-04-05,16,10:00-13:00,2022-04-20 - 2022-04-30
27729,Jam,2022-04-05,31,19:00-22:00,2022-04-20 - 2022-04-30
27732,Low,2022-04-03,21,07:00-10:00,2022-04-20 - 2022-04-30
27761,Low,2022-04-02,28,22:00-00:00,2022-04-20 - 2022-04-30
27778,Low,2022-04-01,15,10:00-13:00,2022-04-10 - 2022-04-20
27794,Low,2022-04-05,19,22:00-00:00,2022-04-20 - 2022-04-30
27799,Jam,2022-04-06,32,19:00-22:00,2022-04-20 - 2022-04-30
27808,Medium,2022-04-05,30,16:00-19:00,2022-04-20 - 2022-04-30
27813,Medium,2022-04-06,39,19:00-22:00,2022-04-20 - 2022-04-30
27821,Low,2022-04-05,19,22:00-00:00,2022-04-20 - 2022-04-30
27848,Jam,2022-04-06,28,19:00-22:00,2022-04-20 - 2022-04-30
27854,Medium,2022-04-02,34,16:00-19:00,2022-04-20 - 2022-04-30
27855,Low,2022-04-05,15,07:00-10:00,2022-04-20 - 2022-04-30
27868,Jam,2022-04-01,16,19:00-22:00,2022-04-10 - 2022-04-20
27883,Jam,2022-04-01,36,19:00-22:00,2022-04-10 - 2022-04-20
27888,Low,2022-04-05,22,07:00-10:00,2022-04-20 - 2022-04-30
27896,Low,2022-04-03,12,00:00-04:00,2022-04-20 - 2022-04-30
27934,Jam,2022-04-02,41,19:00-22:00,2022-04-20 - 2022-04-30
27935,High,2022-04-05,28,10:00-13:00,2022-04-20 - 2022-04-30
27950,Jam,2022-04-03,29,19:00-22:00,2022-04-20 - 2022-04-30
27976,Medium,2022-04-02,23,16:00-19:00,2022-04-20 - 2022-04-30
27982,High,2022-04-01,31,13:00-16:00,2022-04-10 - 2022-04-20
27983,Medium,2022-04-02,25,16:00-19:00,2022-04-20 - 2022-04-30
27984,Medium,2022-04-04,36,16:00-19:00,2022-04-20 - 2022-04-30
28010,Low,2022-04-03,17,22:00-00:00,2022-04-20 - 2022-04-30
28020,Medium,2022-04-03,30,16:00-19:00,2022-04-20 - 2022-04-30
28026,Medium,2022-04-04,32,16:00-19:00,2022-04-20 - 2022-04-30
28027,Medium,2022-04-04,25,16:00-19:00,2022-04-20 - 2022-04-30
28028,Jam,2022-04-04,27,19:00-22:00,2022-04-20 - 2022-04-30
28034,Jam,2022-04-05,29,19:00-22:00,2022-04-20 - 2022-04-30
28039,Low,2022-04-06,18,22:00-00:00,2022-04-20 - 2022-04-30
28068,Jam,2022-04-01,41,19:00-22:00,2022-04-10 - 2022-04-20
28075,Medium,2022-04-02,27,19:00-22:00,2022-04-20 - 2022-04-30
28079,High,2022-04-01,34,13:00-16:00,2022-04-10 - 2022-04-20
28089,Jam,2022-04-02,37,19:00-22:00,2022-04-20 - 2022-04-30
28099,Jam,2022-04-04,53,19:00-22:00,2022-04-20 - 2022-04-30
